id,user_id,path,seq,tex,dna,WER_FST,WER_LEX_FST,y_seq_whisper_medium,time_whisper_medium,y_seq_whisper_base,time_whisper_base
line69_p3,3,Data\audio\line69_p3.wav,a chapeau indice l exposant infini égal double crochet zéro virgule s chapeau indice l exposant infini union de l'union pour i appartient à j un infini union j deux infini et t i plus petit que s chapeau à l'infini des t i,"\hat { A } _ { L } ^ \infty : = [ 0 , \hat { S } ^ \infty _ L ] \cup \bigcup _ { i \in J _ 1 ^ \infty \cup J _ 2 ^ \infty , t _ i < \hat { S } ^ \infty _ L } { \mathcal { T } } _ i",False,0.6349206349206349,0.5531914893617021, a chapeau indicé à l'exposant infini égale double crochet 0 virgule s chapeau indicé à l'exposant infini union de l'union pour i appartient à j1 infini union j2 infini et ti plus petit que s chapeau l'infini dti,23.431856632232662, H a p d'un dissel exposé infinie égal du brochet 0 vérgule H a p d'un dissel exposé infinie union de l'union pour y appartient à gient infinie union gient infinie et taille plus petit que H a p d'un finie d'aie taille,3.360135555267334
line64_p3,3,Data\audio\line64_p3.wav,grand a indice l exposant infini égal double crochet zéro grand s indice l exposant infini union union pour i appartient à i un infini union i deux infini et t i plus petit que s à l'infini des t indice i,"A _ { L } ^ \infty : = [ 0 , S ^ \infty _ L ] \cup \bigcup _ { i \in I _ 1 ^ \infty \cup I _ 2 ^ \infty , t _ i < S ^ \infty _ L } \mathcal { T } _ i",False,0.5769230769230769,0.5227272727272727, grand A indicé à l'exposant infini égale double crochet 0 grand S indicé à l'exposant infini union union pour i appartient à i1 infini union i2 infini et ti plus petit que sl infini des T1 dices i,22.577816009521484, grand A en 10 à l'exposant affiné et gale double crochet 0 grand S en 10 à l'exposant affiné union union pour y appartient un I1 affiné union I2 affiné et T1 petit que S à l'infini des T1 d'ici,3.5503199100494385
line818_p1_part2,1,Data\audio\line818_p1_part2.wav,deg alpha de f h rond g supérieur ou égal à somme pour p égal un à delta indice grand p alpha indice j indice petit p plus d moins delta grand p facteur de alpha grand n,\deg _ { \alpha } ( F _ H \circ g ) & \geq \sum _ { p = 1 } ^ { \delta _ P } \alpha _ { j _ p } + ( d - \delta _ P ) \alpha _ N,False,0.4666666666666667,0.2727272727272727, dogalpha de fh rond g super rho = s for p = 1 à delta 1 des grands p alpha 1 des gires 1 des petits p + d - delta grand p facteur de alpha à quantaine,14.701762437820436, Deux galphats de FHS rougés super ou également la somme pour P1 à tel temps des grompés à le faire des liens en dispo petit P plus des moins tel tel temps grompés à facteur de alpha à containne,2.4114134311676025
line590_p1,1,Data\audio\line590_p1.wav,d supérieur ou égal à delta min de n plus un s plus trois resp d strictement supérieur à delta min de n plus un s plus trois,"d \geq \delta \, \min ( N + 1 , s + 3 ) \quad ( \text { resp. } d > \delta \, \min ( N + 1 , s + 3 ) \, )",False,0.5,0.35714285714285715, D super ou égal à delta mine de n plus 1 s plus 3 reste D strictement supérieur à delta mine de n plus 1 s plus 3,14.725012302398682, Dès Super Omega la delta min de N plus 1 S plus 3 Rèsp Dès strictement Super Omega la delta min de N plus 1 S plus 3,1.7564477920532229
line818_p2_dna,2,Data\audio\line818_p2_dna.wav,degré indice alpha parenthèse grand f indice grand h rond g fermer la parenthèse supérieur ou égal à somme indice accolade p égal un fermer l'accolade exposant accolade delta indice grand p fermer l'accolade alpha indice accolade j indice p accolade fermante accolade fermante plus parenthèse d moins delta indice grand p fermer la parenthèse alpha indice grand l  ,\deg _ { \alpha } ( F _ H \circ g ) \geq \sum _ { p = 1 } ^ { \delta _ P } \alpha _ { j _ p } + ( d - \delta _ P ) \alpha _ N,True,0.09090909090909091,0.03125, DEGRES indice alpha parenthèse grand F indice grand H rond G fermez la parenthèse supérieur ou égal à SOMME indice accolade P = 1 fermez la collade exposant accolade delta indice grand P fermez la collade alpha indice accolade J indice P accolade fermante plus parenthèse D moins delta indice grand P fermez la parenthèse alpha indice grand N,41.4113245010376, Degré un 10 alfa parenthèse grande tève un 10 grand tache rongez fermez la parenthèse supérieure ou égal a somme un 10 à collade p = 1 fermez la collade exposant à collade delta un 10 grand p fermez la collade alfa un 10 à collade g un 10 p à collade fermante à collade fermante plus parenthèse des moins delta un 10 grand p fermez la parenthèse alfa un 10 grand tève,5.61174750328064
line927_p1,1,Data\audio\line927_p1.wav,grand f h égal somme pour i égal zéro à grand n grand x i p i,F _ H = \sum _ { i = 0 } ^ N X _ i P _ i,False,0.47368421052631576,0.4117647058823529, grand F H = Somme pour I = 0 à un grand N grand X I P I,10.140745162963867, Grande Tephache = Somme pour I = 0 Un grand taine Grotixie pays,4.054890394210815
line1013_p1_dna,1,Data\audio\line1013_p1_dna.wav,somme pour u égal un à grand n moins s moins deux de degré indice alpha parenthèse grand f indice grand h rond g ferme la parenthèse supérieur ou égal à somme pour un inférieur ou égal à u inférieur ou égal à grand n moins s moins deux à la ligne v égal grand n moins s moins un moins u de parenthèse alpha indice u plus parenthèse d moins un ferme la parenthèse alpha indice v ferme la parenthèse,\sum _ { u = 1 } ^ { N - s - 2 } \deg _ { \alpha } ( F _ H \circ g ) \geq \sum _ { \substack { 1 \leq u \leq N - s - 2 v = N - s - 1 - u } } ( \alpha _ u + ( d - 1 ) \alpha _ v ),True,0.208955223880597,0.0784313725490196, Somme pour u = 1 à quantaine -s - 2 de degré indice alpha parenthèse quant f indice grand h rond g ferme la parenthèse supérieure ou égal à somme pour 1 inferno = u inferno = à quantaine -s - 2 à l'agne v = quantaine -s - 1 - u de parenthèse alpha indice u + parenthèse des -1 ferme la parenthèse alpha indice v ferme la parenthèse,33.475714445114136, Somme pour U = 1 à contene -s point 2 de créer un dis Alfa parenthèse conteste un dis Grontage Rongé femme la parenthèse supérieure ou égal à Somme pour un inférieur ou inférieur ou égal à Grontene -s point 2 à l'ignor V = contene -s point 2 de parentèse Alfa indice plus de parentèse des mois ans ferme la parenthèse Alfa indice V = faire la parenthèse,4.588721752166748
line999_1000_p1_dna,1,Data\audio\line999_1000_p1_dna.wav,fraction accolade grand n moins s moins deux ferme l'accolade sur accolade d ferme l'accolade degré indice alpha parenthèse grand f indice grand h rond g ferme la parenthèse supérieur ou égal à somme pour i égal un à grand n moins s moins deux de alpha indice i,\frac { N - s - 2 } { d } \deg _ { \alpha } ( F _ H \circ g ) \geq \sum _ { i = 1 } ^ { N - s - 2 } \alpha _ i,True,0.19047619047619047,0.06666666666666667, fraction à collade grande n - s - 2 ferme la collade sur à collade d ferme la collade degré indice alpha parenthèse grand F indice grand H rond g ferme la parenthèse super égala sample pour y = 1 à grande n - s - 2 de alpha indice i,24.275405883789062, Fracion à collade grantaine moins et se moins deux ferme la collade sur à collade des fermes à collade 2 gris indice à le far parenthèse granteche indice granteche ronge ferme la parenthèse super ou égal à simple pour égal à un granteuse moins et se moins deux deux à le far dix et,3.52502965927124
line220_p3_part2,3,Data\audio\line220_p3_part2.wav,a chapeau indice l epsilon égal entre accolades e indice t t appartient entre crochets a deux virgule b deux,"\hat { A } _ { L \varepsilon } = \{ \mathcal { E } _ t , \, t \in [ a _ 2 , b _ 2 ] \}",False,0.5806451612903226,0.5217391304347826, H à po indice L et Psylone égale entre un colade E indice T T appartient entre le crochet A2 virgule B2,15.422843217849731," HINPO un dirceux Latragale dans l'怎麼樣usement bas à l'arcard ? J'ai vu meio important que j'ai cru ici en la mode ""acadage"". J'allais plus attention les sur plus car si j'avais su batterie juge pastée car je helaiasais engineered des arts ou plutôt n'allais pas tomber un document la mer à l' Father Kong et par défense Burger King donc je voulais en savoirlles des falmeurs pour rottence Leslie",18.41236972808838
line761_p2,2,Data\audio\line761_p2.wav,degré indice alpha ouvrez la parenthèse grand f indice grand h rond g fermez la parenthèse supérieur ou égal à ouvrez la parenthèse d moins deux fois delta indice p fermez la parenthèse fois alpha indice grand n moins delta indice p fois somme pour i égal un à grand n moins un de alpha indice i,\deg _ { \alpha } ( F _ H \circ g ) \geq ( d - 2 \delta _ P ) \alpha _ N - \delta _ P \sum _ { i = 1 } ^ { N - 1 } \alpha _ i,False,0.2727272727272727,0.11764705882352941, Degré indice alpha ouvrez la parenthèse grand F indice grand H rongé fermez la parenthèse supérieur ou égal à ouvrez la parenthèse D moins 2 fois delta indice P fermez la parenthèse fois alpha indice grand N moins delta indice P fois somme pour I égale 1 à grand N moins 1 de alpha indice I,34.27512860298157, Degré un 10 alfa ouvrez la parenthèse Grand F1' Grand Tach Orangée Fermez la parenthèse Superior ou égal A ouvrez la parenthèse D - 2 fois delta 1dsp Fermez la parenthèse F1' 10 grandaine - delta 1dsp F1' Somme Pour I = 1 A grandaine moins 1 De alfa 1dsp,4.7753541469573975
line807_809_p1,1,Data\audio\line807_809_p1.wav,p indice k puissance grand n moins un isomorphe à p de t indice zéro a indice k puissance grand n flèche vers p de t indice crochet zéro deux points trois petits points deux points zéro deux points un ferme le crochet p indice k puissance grand n flèche appellée d g vers p de t indice p p indice k puissance grand n,\mathbb { P } ^ { N - 1 } _ k \simeq \mathbb { P } ( T _ 0 \mathbb { A } ^ N _ k ) \longrightarrow \mathbb { P } ( T _ { [ 0 : \dots : 0 : 1 ] } \mathbb { P } ^ N _ k ) \overset { \mathrm { d } g } { \longrightarrow } \mathbb { P } ( T _ P \mathbb { P } ^ N _ k ),False,0.7906976744186046,0.7222222222222222, P1 10k puissance quantaine -1 isomorphes à P2 T1 10 0 R 10k puissance quantaine flèche vers P2 T1 10 crochet 0 2 points 30 points 2 points 0 2 points 1 ferme le crochet P1 10k puissance quantaine flèche appelée D G vers P2 T1 10 P P1 10k puissance quantaine,23.779621124267575," P110k plus en ce grand tène voisin Il se marre fait P2t110e R2c110k plus en ce grand tène Flajj vers P2t110 Crochez 0 de pointe 3 de pointe 0 de pointe 1 Flajj vers P110k plus en ce grand tène Flajj appelé ""dégé"", vers P2t110p P110k plus en ce grand tène",9.296334981918337
line750_p2,2,Data\audio\line750_p2.wav,degré indice alpha ouvrez la parenthèse grand f indice grand h rond g fermez la parenthèse supérieur ou égal à d fois alpha indice grand n strictement supérieur à zéro,"\deg _ { \alpha } ( F _ H \circ g ) \geq d \, \alpha _ N > 0",False,0.2,0.0625, Degré indice alpha ouvrez la parenthèse grand F indice grand H rond G fermez la parenthèse supérieur ou égal à D fois alpha indice grand N strictement supérieur à 0,15.823397159576416, 2 gris indice alpha ouvrez la parenthèse grand tf indice grand tf ron g fermez la parenthèse supérieure oigale a des fois alpha indice grand tf strictement supérieure a 0,2.918525218963623
line800_p1_dna,1,Data\audio\line800_p1_dna.wav,égal parenthèse d moins deux delta indice grand p ferme la parenthèse alpha indice grand n moins delta indice grand p somme pour i égal un à grand n moins un de alpha indice i,= ( d - 2 \delta _ P ) \alpha _ N - \delta _ P \sum _ { i = 1 } ^ { N - 1 } \alpha _ i,True,0.1875,0.07692307692307693, égale parenthèse D moins 2 delta 1 disque en P faire la parenthèse alpha 1 disque en Tène moins delta 1 disque en P somme pour y égale 1 à Tène moins 1 de alpha 1 disque en I,16.826730728149414, Égal par enthèse des moins deux d'altemps discrompés faire la parenthèse à le fin des scontènes moins d'altemps discrompés sommes pour égal à conté de moins en deux à le fin des I,2.604119062423706
line818_p1,1,Data\audio\line818_p1.wav,deg alpha de f h rond g supérieur ou égal à somme sur petit p égal un à delta indice grand p alpha indice j indice p plus d moins delta p facteur de alpha n,\deg _ { \alpha } ( F _ H \circ g ) & \geq \sum _ { p = 1 } ^ { \delta _ P } \alpha _ { j _ p } + ( d - \delta _ P ) \alpha _ N,False,0.5111111111111111,0.3333333333333333, dogalpha de fh rongé super ou égal à somme sur petit p = 1 à delta1 discompé alpha1 discompé + d - delta p facteur 2 alpha n,15.691732406616213, d'un galphin de F<|th|>,0.8738656044006348
line125_p3,3,Data\audio\line125_p3.wav,p de intervalle zéro à grand t indice b moins epsilon union intervalle de grand l indice b moins epsilon virgule sigma inter b indice epsilon de grand s virgule gamma b égal ensemble vide,"\mathbf { p } ( [ 0 , T _ { b - \varepsilon } ] \cup [ L _ { b - \varepsilon } , \sigma ] ) \cap B _ \varepsilon ( \mathbb { S } , \Gamma _ b ) = \emptyset",False,0.5777777777777777,0.3448275862068966, P de l'intervalle 0 à T indice b - ε union intervalle de L indice b - ε / σ Inter b indice ε de S / γb = ensemble vide,14.637202739715576, P de l'interval 0 grandée en 10 B - epsilon Union intervale de grand L - 17 B - epsilon via l'u sigma Inter B - 17 epsilon de grand L - 1 Gb Et qu'elle ensemble le vide,2.3781747817993164
line275_p3,3,Data\audio\line275_p3.wav,grand d puissance rond entre parenthèses u indice tau moins un virgule u indice tau égal d puissance rond entre parenthèses u indice tau moins un virgule p indice grand t entre parenthèses grand t puissance un indice entre parenthèses w puissance un indice étoile fermer la parenthèse plus grand d puissance rond entre parenthèses u indice tau virgule p indice grand t entre parenthèses grand t puissance un indice entre parenthèses w puissance un fermer la parenthèse indice étoile,"D ^ \circ ( u _ { \tau - 1 } , u _ \tau ) = D ^ \circ ( u _ { \tau - 1 } , p _ \mathcal { T } ( T ^ 1 _ { ( W ^ 1 ) _ * } ) ) + D ^ \circ ( u _ \tau , p _ \mathcal { T } ( T ^ 1 _ { ( W ^ 1 ) _ * } ) )",False,0.3780487804878049,0.25, *rande puissance rond entre parenthèse U indice taux moins 1 virgule U indice taux égal D puissance rond entre parenthèse U indice taux moins 1 virgule P indice grand T entre parenthèse spacicano Crandez puissance rond U 1 10 taux Pe indices grand intake Crandez puissance 1,14.39608120918274, grander puissance rond contre parenthèse u in disent au meanin Single est comme simmerd contre parenthèse P indiste grand été entre parenthèse fileur n biens B pognes F istus,31.74861454963684
line721_p2,2,Data\audio\line721_p2.wav,deg indice alpha de grand f égal par définition à max sur m appartenant à grand n entiers naturels à la puissance grand n plus un valeur absolue de m égal d lambda indice m différent de zéro de degré indice alpha de x puissance grand m,\deg _ { \alpha } F : = \underset { \substack { m \in \mathbb { N } ^ { N + 1 } \\ \vert m \vert = d \\ \lambda _ m \neq 0 } } { \mathrm { max } } \deg _ { \alpha } X ^ m,False,0.5192307692307693,0.3611111111111111, deg indice alpha de grand F égale par définition à max sur m appartenant à grand N entier naturel à la puissance grand N + 1 valeur absolue de m = d lambda indice m différente 0 de degré indice alpha de x puissance grand M,21.074716329574585, Deux indice alpha de grand tf = par définition max sur m partenant la puissance grandaine plus 1 Valore absolue de m = d L'embeding dix m différentes zéro de degré indice alpha de exp puissance grandaine,3.1580193042755127
line935_p1_dna,1,Data\audio\line935_p1_dna.wav,d ronde indice accolade grand x indice accolade i indice zéro ferme l'accolade ferme l'accolade grand f indice grand h égal grand p indice accolade i indice zéro ferme l'accolade plus somme pour i égal zéro à grand n de grand x indice i d ronde indice accolade grand x indice accolade i indice zéro ferme l'accolade ferme l'accolade grand p indice i,\partial _ { X _ { i _ 0 } } F _ H = P _ { i _ 0 } + \sum _ { i = 0 } ^ N X _ i \partial _ { X _ { i _ 0 } } P _ i,True,0.08163265306122448,0.05405405405405406, DERONDE indice à collade GRAND X indice à collade I indice 0 Ferme la collade ferme la collade GRAND F indice GRAND H Égal GRAND P indice à collade I indice 0 Ferme la collade + SOMME pour I = 0 à GRAND N GRAND X indice I DERONDE indice à collade GRAND X indice à collade I indice 0 Ferme la collade ferme la collade GRAND P indice I,37.41273784637451, Déronde indice à collade Grandex indice à collade I indice zero Ferme la collade Grante indice Grantage Égal Grante indice à collade I indice zero Ferme la collade Plus Somme pour I = zero à Granten De Grantex indice I Déronde indice à collade Grantex indice à collade I indice zero Ferme la collade Grante indice,5.192342519760132
line242_p3,3,Data\audio\line242_p3.wav,tau égal inf entre accolades zéro inférieur ou égal à s inférieur ou égal à un deux points eta entre parenthèses s appartient à s tilde indice un,\tau = \inf \{ 0 \leq s \leq 1 : \eta ( s ) \in \tilde { \mathbb { S } } _ 1 \},False,0.48,0.3684210526315789, taux = inf (0 < = s < = 1 ) état entre parenthèses s à partir de s style -10 1,12.799954414367676, taux et gale 1 en préco là de 0 en faire avec la S en faire avec la 1 de point était entre parenthèse S à partir un S tu le m'en dis 1,3.738881826400757
line1082_p2_dna,2,Data\audio\line1082_p2_dna.wav,supérieur ou égal à parenthèse d moins deux delta plus un moins parenthèse delta moins un fermer la parenthèse ouvrez la parenthèse grand n moins un moins max parenthèse un virgule grand n moins s moins un parenthèse fermante parenthèse fermante moins parenthèse delta moins deux fermer la parenthèse fermer la parenthèse alpha indice grand n,"\geq \Big ( d - 2 \delta + 1 - ( \delta - 1 ) \big ( N - 1 - \max ( 1 , N - s - 1 ) \big ) - ( \delta - 2 ) \Big ) \alpha _ N",True,0.09090909090909091,0.11764705882352941, supérieur ou égal à parenthèse D moins 2 delta plus 1 moins parenthèse delta moins 1 fermez la parenthèse ouvrez la parenthèse grand N moins 1 moins max parenthèse 1 virgule grand N moins S moins 1 parenthèse fermante parenthèse fermante moins parenthèse delta moins 2 fermez la parenthèse fermez la parenthèse alpha à 10 et grand N,32.27876853942871, supérieure ou égal au parenthèses des moins deux d'elta plus 1 moins par entès d'elta moins 1 fermez la parenthèse ouvrez la parenthèse grantaine moins 1 moins max parenthèse 1 virgule grantaine moins 1 par entès fermante parenthèse fermante moins parenthèse delta moins 2 fermez la parenthèse fermez la parenthèse alpha 10 grandaine,4.092966794967651
line228_p3,3,Data\audio\line228_p3.wav,grand y indice h supérieur à grand l epsilon,Y _ H > L \varepsilon,False,0.3333333333333333,0.3333333333333333, Y indice H supérieur à L epsilone,7.98283052444458, grand grec indice h supérieure à grand et d'épicylone,1.1399049758911133
line721_p1_dna,1,Data\audio\line721_p1_dna.wav,degré indice alpha grand f deux points égal max pour m dans entiers naturels puissance accolade grand n plus un fermer l'accolade à la ligne valeur absolue de m égal d à la ligne lambda indice m différent de zéro de degré indice alpha grand x puissance m point,\deg _ { \alpha } F : = \underset { \substack { m \in \mathbb { N } ^ { N + 1 } \vert m \vert = d \lambda _ m \neq 0 } } { \max } \deg _ { \alpha } X ^ m .,True,0.3958333333333333,0.2647058823529412, degré indice alpha grand F de point égal max pour m dans anti naturelle puissance à collade grand N + 1 fermé la collade à la ligne valeur absolue de m = D à la ligne lambda indice m différent de 0 2 degrés indice alpha grand X puissance m point,25.57984209060669, Degré un 10 alfa grand f de point égal max pour m dans anti naturel puissance accolade grontèse plus un fermer la collade à la ligne valore absolu de m égal d à la ligne lambda un 10 m différents 2 héros 2 degré un 10 alfa grand x puissance n point,3.5522208213806152
line368_p3,3,Data\audio\line368_p3.wav,grand d entre parenthèses petit u virgule grand gamma indice b est supérieur ou égal à grand d entre parenthèses eta de t zéro virgule grand gamma indice b fermer la parenthèse égal length indice grand d entre parenthèses eta entre parenthèses t zéro plus point égal length indice d tilde indice un entre parenthèses eta ouvrez la parenthèse t zéro plus point supérieur ou égal à d tilde indice un entre parenthèses eta de t zéro virgule grand gamma indice b fermer la parenthèse supérieur à epsilon,"D ( u , \Gamma _ b ) \geq D ( \eta ( t _ 0 ) , \Gamma _ b ) = \text { length } _ D ( \eta ( t _ 0 + \cdot ) ) = \text { length } _ { \tilde { D } _ 1 } ( \eta ( t _ 0 + \cdot ) ) \geq \tilde { D } _ 1 ( \eta ( t _ 0 ) , \Gamma _ b ) > \varepsilon",False,0.40476190476190477,0.26785714285714285, Grand D entre parenthèses petit U virgule grand gamin indice B et supérieur à grand D entre parenthèses état de T0 virgule grand gamin indice B Égal Lens indice grand D entre parenthèses état entre parenthèses T0 plus point Égal Lens indice D tilde indice 1 entre parenthèses état T0 plus point supérieur à égale à des tils d'indice 1 entre parenthèses état de T0 virgule grand gamma indice B supérieur à y,40.70353531837464, grandée entre parenthèses petit u'1 grand gamin 10b et supérieur ou égal à grandée entre parenthèses état de tes 0 vient de grand gamin 10b et parenthèses également l'ens indice grandée entre parenthèses état entre parenthèses tes 0 plus point et gal l'ens indice des tile d'indices 1 entre parenthèses état ouvrez la parenthèse tes 0 plus point supérieur ou égal à des tile d'indices 1 entre parenthèses état de tes 0 vient de grand gamin 10b et parenthèses supérieur et pcilade,17.95939540863037
line716_717_p1,1,Data\audio\line716_717_p1.wav,grand f de grand x zéro trois petits points grand x n deux points égal somme pour m dans n puissance grand m plus un cardinal de m égal d lambda indice m grand x puissance m dans k crochet x zéro trois petits points grand x n indice d privé de zéro,"F ( X _ 0 , \dots , X _ N ) : = \sum _ { \substack { m \in \mathbb { N } ^ { N + 1 } \\ \vert m \vert = d } } \lambda _ m X ^ m \in k [ X _ 0 , \dots , X _ N ] _ d \setminus \{ 0 \}",False,0.578125,0.5, grand F de grand X0 au 3 petit point grand Xn de point égale somme pour m dans n puissance grand N plus 1 canadal de m égale d lambda indice m grand X puissance m dans 4 coches X0 3 petit point grand Xn 1 dd privé de 0,20.93726253509521, Quantèfe de Grandique Zero au 3 point Grandique N 2 points également sombre pour M dans N puissance Quentin plus en cannelle de M égal d'é L'amenda en 10m Grandique Puyance M dans 4 couches 0 3 points Grandique Sène 1 d'idée privée 2 0,2.886439085006714
line93_p3,3,Data\audio\line93_p3.wav,n zéro de l'inf pour u appartient à a indice l epsilon de z u plus petit que moins epsilon conditionellement à w star plus petit que moins b supérieur ou égal à n zéro de y indice h plus grand que l epsilon virgule inf pour u appartient à grand a indice l epsilon de z u plus petit que moins epsilon conditionellement à w star plus petit que moins b,"\mathbb { N } _ 0 ( \inf _ { u \in A _ { L \varepsilon } } Z _ u < - \varepsilon \, | \, W _ * < - b ) & \geq \mathbb { N } _ 0 ( Y _ H > L \varepsilon , \inf _ { u \in A _ { L \varepsilon } } Z _ u < - \varepsilon \, | \, W _ * < - b )",False,0.6329113924050633,0.5396825396825397, N0 de l'inv pour u appartient à A110 L y de z du plus petit que -y conditionnellement à w star plus petit que -b supérieur ou égal à N0 de y110h plus grand que L y 1 virgule inv pour u appartient à grand A110 L y de z du plus petit que -y conditionnellement à w star plus petit que -b,25.01144552230835, N0 de l'inf pour u à partir à A en 10 L'epsilon de Z du plus petit que -epsilon conditionnement à W star plus petit que -b supérieur au égal à N0 de Y un disage plus grand que L'epsilon a 1 pour u à partir à A grand 1 L'epsilon de Z du plus petit que -epsilon conditionnement à W star plus petit que -b,3.958409786224365
line1040_p1_dna,1,Data\audio\line1040_p1_dna.wav,somme pour i égal un à grand n moins s moins deux alpha i strictement positif,\sum _ { i = 1 } ^ { N - s - 2 } \alpha _ i > 0,True,0.35,0.1875, Somme pour i = 1 à (t - s - 2 ) de α10i Strictement positif,13.861465454101562, - Somme pour Iégal 1 à Grand Tête - S2 de Alfin - S2 est strictement positif,1.3940446376800537
line186_p3,3,Data\audio\line186_p3.wav,ça fait d tilde indice entre parenthèses omega entre parenthèses s virgule t égal grand z indice s plus grand z indice t moins deux z chapeau inversé indice entre crochets s inf t virgule s sup t,"\tilde { d } _ { ( \omega ) } ( s , t ) = Z _ s + Z _ t - 2 \check { Z } _ { [ s \wedge t , s \vee t ] }",False,0.3902439024390244,0.18518518518518517, ça fait d'et il d'indices entre parenthèses omega entre parenthèses s virgule t égale grand z dans 10 s plus grand z dans 10 t moins 2 z chaque point inversé indice entre crochet s inf t virgule s sub t,18.53169274330139, Ça fait des tils d'indices entre parenthèses omega entre parenthèses S Végulité = grand Z modice S + grand Z modice T - 2 Z Chaque point versée indice entre crochet S1t Végul S subtaye,2.509000301361084
line622_p1,1,Data\audio\line622_p1.wav,grand n égal un and d supérieur ou égal à deux delta resp d strictement supérieur à deux delta,N = 1 \quad \text { and } \quad d \geq 2 \delta \quad ( \text { resp. } d > 2 \delta ),False,0.5416666666666666,0.3888888888888889," ""quantaine = 1"", ""and d super haut = 2 delta"", restent ""d strictement supérieur à 2 delta"".",12.245738744735718, Protein n'est également un D superoué également à 2 delta Reste Districtement super à 2 delta,1.536673069000244
line638_p1,1,Data\audio\line638_p1.wav,d supérieur ou égal à trois facteur de delta moins un resp d strictement supérieur à trois facteur de delta moins un,d \geq 3 ( \delta - 1 ) \quad ( \text { resp. } d > 3 ( \delta - 1 ) ),False,0.4782608695652174,0.2, des supers régales à trois facteurs de delta -1 reste des strictement supers à trois facteurs de delta -1,11.610552310943604, des super rigues à 3 facteurs de delta mensant Réspe des strictements super à 3 facteurs de delta mensant,1.512315034866333
line625_p1,1,Data\audio\line625_p1.wav,grand n supérieur ou égal à deux and d supérieur ou égal à trois delta resp d strictement supérieur à trois delta,N \geq 2 \quad \text { and } \quad d \geq 3 \delta \quad ( \text { resp. } d > 3 \delta ),False,0.5416666666666666,0.3888888888888889, Quantaine super régale à 2 and D super régale à 3 delta Reste districtement super à 3 delta,11.050246953964232, Grand Tête Super Wiggaela 2 Inde Super Wiggaela 3 Delta Resp districtement Super à 3 Delta,1.5827140808105469
line800_p2_dna,2,Data\audio\line800_p2_dna.wav,égal parenthèse d moins deux delta indice grand p fermer la parenthèse alpha indice grand n moins delta indice grand p somme indice accolade i égal un fermer l'accolade exposant accolade grand n moins un fermer l'accolade alpha indice i,= ( d - 2 \delta _ P ) \alpha _ N - \delta _ P \sum _ { i = 1 } ^ { N - 1 } \alpha _ i,True,0.0,0.0, égale parenthèse D moins 2 delta indice grand P fermez la parenthèse alpha indice grand N moins delta indice grand P somme indice accolade I égale 1 fermez la collade exposant accolade grand N moins 1 fermez la collade alpha indice I,14.418801546096802, Égal par entès des moins deux delta indice grand P fermez la parenthèse alpha indice grand P moins delta indice grand P Somme indice acolade y est égal un fermé l'acolade exposant acolade grand Tn moins 1 fermez l'acolade alpha indice,2.7737045288085938
line999_1000_p1,1,Data\audio\line999_1000_p1.wav,grand n moins s moins deux le tout sur d deg alpha de f h rond g supérieur ou égal à somme pour i égal un à grand n moins s moins deux alpha i,\frac { N - s - 2 } { d } \deg _ { \alpha } ( F _ H \circ g ) \geq \sum _ { i = 1 } ^ { N - s - 2 } \alpha _ i,False,0.47619047619047616,0.26666666666666666, grand N - S point 2 le tout sur D dog alpha de F h congé super ou égale un somme pour y = 1 à grand N - S point 2 alpha i,15.710569858551024, Grand Tène 16 point 2 le tout sur D Deux galphes de F H rongé Super harouégal d'un somme pour Iégal 1 à Grand Tène 16 point 2 Alpha I,2.2393839359283447
line904_p1_dna,1,Data\audio\line904_p1_dna.wav,j supérieur ou égal à v implique alpha indice j supérieur ou égal à alpha indice v,j \geq v \Rightarrow \alpha _ j \geq \alpha _ v,True,0.0,0.0, J super ou égal à V implique alpha r10 J super ou égal à alpha r10 V,9.851539850234984, J'y super oui galavée Enplique Alphard d'ici Super oui galah Alphard d'ici,1.725032091140747
line333_p3,3,Data\audio\line333_p3.wav,grand n indice zéro entre parenthèses d tilde ouvrez la parenthèse grand b indice c indice un ouvrez la parenthèse s tilde virgule gamma puissance l entre parenthèses grand a virgule gamma puissance r fermer la parenthèse supérieur à grand c indice deux conditionellement à w indice étoile inférieur à moins a est supérieur à un moins delta,"\mathbb { N } _ 0 ( \tilde { D } ( B _ { C _ 1 } ( \tilde { \mathbb { S } } , \gamma ^ L ( A ) ) , \gamma ^ R ) > C _ 2 \, | \, W _ * < - A ) > 1 - \delta",False,0.5172413793103449,0.425, grand N indice 0 entre parenthèses D TILDE ouvrait la parenthèse grand B indice C indice 1 ouvrait la parenthèse S TILDE virgule gamma puissance L entre parenthèses grand A virgule gamma puissance R supérieure à grand C indice 2 conditionnellement à W indice étoile inférieur à -a et supérieure à 1 - delta,25.43041205406189, Gragne indicez 0 entre parenthèses des tiles d'ouvrir la parenthèse grand B1 dissé 1 dissé 1 ouvrir la parenthèse Estile virgule Gamma puissance L entre parenthèses Grand A virgule Gamma puissance R Apparentez supérieure agrandée 1 dissé 2 Conditionnellement un W1 dissé toile inférieure à -a Et supérieure à - delta,4.086206436157227
line228_p3_part6,3,Data\audio\line228_p3_part6.wav,grand d entre parenthèses u virgule v égal zéro,"D ( u , v ) = 0",False,0.125,0.0, rendez entre parenthèses U' et V = 0,8.823863983154297, grandée entre parenthèse u1 = 0,0.8612253665924072
